"","Event","Lat","Lon","ReefID","Core","Level","Level_Matrix","IntMean"
"3442","2017 Bleaching",-11.38516045,143.0353394,"11-053","0",1,NA,5
"3443","2017 Bleaching",-11.38516045,143.0353394,"11-053","0",1,NA,5
"3444","2017 Bleaching",-11.38516045,143.0353394,"11-053","0",1,NA,5
"3445","2017 Bleaching",-11.38962555,143.0701447,"11-052","0",1,NA,5
"3446","2017 Bleaching",-11.38962555,143.0701447,"11-052","0",1,NA,5
"3447","2017 Bleaching",-11.45389843,143.042038,"11-055","0",2,NA,20
"3448","2017 Bleaching",-11.45389843,143.042038,"11-055","0",2,NA,20
"3449","2017 Bleaching",-11.45389843,143.042038,"11-055","0",0,NA,0
"3450","2017 Bleaching",-11.45389843,143.042038,"11-055","0",1,NA,5
"3451","2017 Bleaching",-11.48204327,143.0751495,"11-060","0",3,NA,45
"3452","2017 Bleaching",-11.48204327,143.0751495,"11-060","0",2,NA,20
"3453","2017 Bleaching",-11.48204327,143.0751495,"11-060","0",2,NA,20
"3454","2017 Bleaching",-11.48878002,143.0406494,"11-061","0",3,NA,45
"3455","2017 Bleaching",-11.48878002,143.0406494,"11-061","0",3,NA,45
"3456","2017 Bleaching",-11.4979887,143.0287628,"11-062","0",2,NA,20
"3457","2017 Bleaching",-11.4979887,143.0287628,"11-062","0",3,NA,45
"3458","2017 Bleaching",-11.4979887,143.0287628,"11-062","0",2,NA,20
"3459","2017 Bleaching",-11.4979887,143.0287628,"11-062","0",2,NA,20
"3460","2017 Bleaching",-11.51364994,143.8693695,"11-197","0",2,NA,20
"3461","2017 Bleaching",-11.51364994,143.8693695,"11-197","0",2,NA,20
"3462","2017 Bleaching",-11.51364994,143.8693695,"11-197","0",1,NA,5
"3463","2017 Bleaching",-11.53081703,143.8668366,"11-201","0",2,NA,20
"3464","2017 Bleaching",-11.53081703,143.8668366,"11-201","0",1,NA,5
"3465","2017 Bleaching",-11.53081703,143.8668366,"11-201","0",1,NA,5
"3466","2017 Bleaching",-11.53081703,143.8668366,"11-201","0",0,NA,0
"3467","2017 Bleaching",-11.53986168,143.855957,"11-203","0",2,NA,20
"3468","2017 Bleaching",-11.53986168,143.855957,"11-203","0",2,NA,20
"3469","2017 Bleaching",-11.53986168,143.855957,"11-203","0",2,NA,20
"3470","2017 Bleaching",-11.55002689,143.0166626,"11-156","0",3,NA,45
"3471","2017 Bleaching",-11.55002689,143.0166626,"11-156","0",2,NA,20
"3472","2017 Bleaching",-11.55042171,143.8650208,"11-204","0",1,NA,5
"3473","2017 Bleaching",-11.55042171,143.8650208,"11-204","0",1,NA,5
"3474","2017 Bleaching",-11.55042171,143.8650208,"11-204","0",1,NA,5
"3475","2017 Bleaching",-11.55881405,143.8617859,"11-208a","0",1,NA,5
"3476","2017 Bleaching",-11.55881405,143.8617859,"11-208a","0",0,NA,0
"3477","2017 Bleaching",-11.55881405,143.8617859,"11-208a","0",0,NA,0
"3478","2017 Bleaching",-11.55881405,143.8617859,"11-208b","0",0,NA,0
"3479","2017 Bleaching",-11.59038353,142.898346,"11-134","0",2,NA,20
"3480","2017 Bleaching",-11.59038353,142.898346,"11-134","0",0,NA,0
"3481","2017 Bleaching",-11.59234333,143.8553162,"11-212","0",1,NA,5
"3482","2017 Bleaching",-11.59234333,143.8553162,"11-212","0",1,NA,5
"3483","2017 Bleaching",-11.59234333,143.8553162,"11-212","0",0,NA,0
"3484","2017 Bleaching",-11.59418392,143.0104523,"11-161","0",2,NA,20
"3485","2017 Bleaching",-11.59418392,143.0104523,"11-161","0",2,NA,20
"3486","2017 Bleaching",-11.59418392,143.0104523,"11-161","0",2,NA,20
"3487","2017 Bleaching",-11.59758282,142.9396973,"11-136","0",1,NA,5
"3488","2017 Bleaching",-11.63012218,143.8795929,"11-215","0",2,NA,20
"3489","2017 Bleaching",-11.63012218,143.8795929,"11-215","0",2,NA,20
"3490","2017 Bleaching",-11.63012218,143.8795929,"11-215","0",1,NA,5
"3491","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3492","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3493","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3494","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3495","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3496","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3497","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",1,NA,5
"3498","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",0,NA,0
"3499","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",0,NA,0
"3500","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",0,NA,0
"3501","2017 Bleaching",-11.68136787,144.0183411,"11-244a","0",0,NA,0
"3502","2017 Bleaching",-11.73176193,142.9863892,"11-138","0",2,NA,20
"3503","2017 Bleaching",-11.73176193,142.9863892,"11-138","0",1,NA,5
"3504","2017 Bleaching",-11.73176193,142.9863892,"11-138","0",1,NA,5
"3505","2017 Bleaching",-11.75949955,142.9733582,"11-139","0",2,NA,20
"3506","2017 Bleaching",-11.75949955,142.9733582,"11-139","0",2,NA,20
"3507","2017 Bleaching",-11.75949955,142.9733582,"11-139","0",2,NA,20
"3508","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",2,NA,20
"3509","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",2,NA,20
"3510","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",2,NA,20
"3511","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",2,NA,20
"3512","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",1,NA,5
"3513","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",1,NA,5
"3514","2017 Bleaching",-11.76935005,143.8948364,"11-223","0",1,NA,5
"3515","2017 Bleaching",-11.76965237,142.9156494,"11-141","0",2,NA,20
"3516","2017 Bleaching",-11.76965237,142.9156494,"11-141","0",2,NA,20
"3517","2017 Bleaching",-11.77073002,142.9554443,"11-143","0",2,NA,20
"3518","2017 Bleaching",-11.77186203,142.9364319,"11-142","0",2,NA,20
"3519","2017 Bleaching",-11.77186203,142.9364319,"11-142","0",2,NA,20
"3520","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",2,NA,20
"3521","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",2,NA,20
"3522","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",1,NA,5
"3523","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",1,NA,5
"3524","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",1,NA,5
"3525","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",1,NA,5
"3526","2017 Bleaching",-11.77790546,144.0703278,"11-244b","0",0,NA,0
"3527","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3528","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3529","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3530","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3531","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3532","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",0,NA,0
"3533","2017 Bleaching",-11.78417778,143.9976349,"11-244c","0",1,NA,5
"3534","2017 Bleaching",-11.79114723,143.8695068,"11-225","0",2,NA,20
"3535","2017 Bleaching",-11.79114723,143.8695068,"11-225","0",0,NA,0
"3536","2017 Bleaching",-11.79114723,143.8695068,"11-225","0",2,NA,20
"3537","2017 Bleaching",-11.79114723,143.8695068,"11-225","0",1,NA,5
"3538","2017 Bleaching",-11.80197906,143.969101,"11-228","0",2,NA,20
"3539","2017 Bleaching",-11.80197906,143.969101,"11-228","0",1,NA,5
"3540","2017 Bleaching",-11.80197906,143.969101,"11-228","0",1,NA,5
"3541","2017 Bleaching",-11.80197906,143.969101,"11-228","0",2,NA,20
"3542","2017 Bleaching",-11.80861473,143.8650055,"11-227","0",3,NA,45
"3543","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",3,NA,45
"3544","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",2,NA,20
"3545","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",2,NA,20
"3546","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",2,NA,20
"3547","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",2,NA,20
"3548","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",2,NA,20
"3549","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",1,NA,5
"3550","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",1,NA,5
"3551","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",1,NA,5
"3552","2017 Bleaching",-11.82583523,143.8560486,"11-229a","0",1,NA,5
"3553","2017 Bleaching",-11.84426117,143.8427429,"11-229b","0",2,NA,20
"3554","2017 Bleaching",-11.84426117,143.8427429,"11-229b","0",1,NA,5
"3555","2017 Bleaching",-11.84426117,143.8427429,"11-229b","0",1,NA,5
"3556","2017 Bleaching",-11.84426117,143.8427429,"11-229b","0",1,NA,5
"3557","2017 Bleaching",-11.84426117,143.8427429,"11-229b","0",1,NA,5
"3558","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",2,NA,20
"3559","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",1,NA,5
"3560","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",1,NA,5
"3561","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",1,NA,5
"3562","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",1,NA,5
"3563","2017 Bleaching",-11.87015057,143.8382263,"11-232","0",0,NA,0
"3564","2017 Bleaching",-11.89749241,143.8339081,"11-236","0",2,NA,20
"3565","2017 Bleaching",-11.89749241,143.8339081,"11-236","0",1,NA,5
"3566","2017 Bleaching",-11.89749241,143.8339081,"11-236","0",1,NA,5
"3567","2017 Bleaching",-11.89749241,143.8339081,"11-236","0",1,NA,5
"3568","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3569","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3570","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3571","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3572","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3573","2017 Bleaching",-11.92699146,143.8530273,"11-238","0",1,NA,5
"3574","2017 Bleaching",-11.92708302,143.2075348,"11-181","0",2,NA,20
"3575","2017 Bleaching",-11.92708302,143.2075348,"11-181","0",1,NA,5
"3576","2017 Bleaching",-11.95340919,143.8680878,"11-239","0",1,NA,5
"3577","2017 Bleaching",-11.95340919,143.8680878,"11-239","0",1,NA,5
"3578","2017 Bleaching",-11.95340919,143.8680878,"11-239","0",0,NA,0
"3579","2017 Bleaching",-11.97135067,143.2547302,"11-189","0",3,NA,45
"3580","2017 Bleaching",-11.97135067,143.2547302,"11-189","0",3,NA,45
"3581","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",2,NA,20
"3582","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",2,NA,20
"3583","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",2,NA,20
"3584","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",2,NA,20
"3585","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",1,NA,5
"3586","2017 Bleaching",-11.97967243,143.8841095,"11-241","0",2,NA,20
"3587","2017 Bleaching",-11.98371029,143.2700501,"11-191","0",2,NA,20
"3588","2017 Bleaching",-11.99356556,143.9046021,"11-242","0",2,NA,20
"3589","2017 Bleaching",-11.99639893,143.910614,"12-029","0",2,NA,20
"3590","2017 Bleaching",-11.99639893,143.910614,"12-029","0",2,NA,20
"3591","2017 Bleaching",-11.99639893,143.910614,"12-029","0",1,NA,5
"3592","2017 Bleaching",-11.99827003,143.2411804,"11-195","0",3,NA,45
"3593","2017 Bleaching",-11.99827003,143.2411804,"11-195","0",2,NA,20
"3594","2017 Bleaching",-12.00428104,143.923111,"12-031","0",2,NA,20
"3595","2017 Bleaching",-12.00428104,143.923111,"12-031","0",2,NA,20
"3596","2017 Bleaching",-12.00428104,143.923111,"12-031","0",2,NA,20
"3597","2017 Bleaching",-12.00428104,143.923111,"12-031","0",1,NA,5
"3598","2017 Bleaching",-12.02207088,143.9555512,"12-032","0",2,NA,20
"3599","2017 Bleaching",-12.02207088,143.9555512,"12-032","0",2,NA,20
"3600","2017 Bleaching",-12.02207088,143.9555512,"12-032","0",1,NA,5
"3601","2017 Bleaching",-12.03384209,143.8479767,"12-033","0",3,NA,45
"3602","2017 Bleaching",-12.03384209,143.8479767,"12-033","0",2,NA,20
"3603","2017 Bleaching",-12.03384209,143.8479767,"12-033","0",2,NA,20
"3604","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",2,NA,20
"3605","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",2,NA,20
"3606","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",1,NA,5
"3607","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",1,NA,5
"3608","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",1,NA,5
"3609","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",1,NA,5
"3610","2017 Bleaching",-12.03843594,143.8718567,"12-034","0",1,NA,5
"3611","2017 Bleaching",-12.04166603,143.8326263,"12-036","0",3,NA,45
"3612","2017 Bleaching",-12.04166603,143.8326263,"12-036","0",3,NA,45
"3613","2017 Bleaching",-12.04166603,143.8326263,"12-036","0",3,NA,45
"3614","2017 Bleaching",-12.04166603,143.8326263,"12-036","0",2,NA,20
"3615","2017 Bleaching",-12.04671574,143.8965759,"12-035","0",2,NA,20
"3616","2017 Bleaching",-12.04671574,143.8965759,"12-035","0",1,NA,5
"3617","2017 Bleaching",-12.04671574,143.8965759,"12-035","0",2,NA,20
"3618","2017 Bleaching",-12.0514822,143.8175507,"12-039","0",3,NA,45
"3619","2017 Bleaching",-12.05406475,143.909195,"12-038a","0",3,NA,45
"3620","2017 Bleaching",-12.05406475,143.909195,"12-038a","0",2,NA,20
"3621","2017 Bleaching",-12.05406475,143.909195,"12-038a","0",2,NA,20
"3622","2017 Bleaching",-12.05406475,143.909195,"12-038a","0",2,NA,20
"3623","2017 Bleaching",-12.05406475,143.909195,"12-038a","0",1,NA,5
"3624","2017 Bleaching",-12.06112289,143.9257355,"12-038c","0",1,NA,5
"3625","2017 Bleaching",-12.06112289,143.9257355,"12-038c","0",1,NA,5
"3626","2017 Bleaching",-12.06112289,143.9257355,"12-038c","0",1,NA,5
"3627","2017 Bleaching",-12.065135,143.9645996,"12-037","0",2,NA,20
"3628","2017 Bleaching",-12.065135,143.9645996,"12-037","0",3,NA,45
"3629","2017 Bleaching",-12.065135,143.9645996,"12-037","0",2,NA,20
"3630","2017 Bleaching",-12.065135,143.9645996,"12-037","0",1,NA,5
"3631","2017 Bleaching",-12.065135,143.9645996,"12-037","0",1,NA,5
"3632","2017 Bleaching",-12.065135,143.9645996,"12-037","0",1,NA,5
"3633","2017 Bleaching",-12.065135,143.9645996,"12-037","0",1,NA,5
"3634","2017 Bleaching",-12.07230663,143.8113861,"12-040","0",3,NA,45
"3635","2017 Bleaching",-12.07230663,143.8113861,"12-040","0",3,NA,45
"3636","2017 Bleaching",-12.07230663,143.8113861,"12-040","0",2,NA,20
"3637","2017 Bleaching",-12.07230663,143.8113861,"12-040","0",1,NA,5
"3638","2017 Bleaching",-12.07230663,143.8113861,"12-040","0",1,NA,5
"3639","2017 Bleaching",-12.09514523,143.8037109,"12-042","0",2,NA,20
"3640","2017 Bleaching",-12.09514523,143.8037109,"12-042","0",2,NA,20
"3641","2017 Bleaching",-12.09514523,143.8037109,"12-042","0",1,NA,5
"3642","2017 Bleaching",-12.09514523,143.8037109,"12-042","0",1,NA,5
"3643","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3644","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3645","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3646","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3647","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3648","2017 Bleaching",-12.09915161,143.2646332,"12-004","0",2,NA,20
"3649","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",2,NA,20
"3650","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",2,NA,20
"3651","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",2,NA,20
"3652","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",2,NA,20
"3653","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",1,NA,5
"3654","2017 Bleaching",-12.12002373,143.8079834,"12-043a","0",1,NA,5
"3655","2017 Bleaching",-12.13950443,143.2764282,"12-006","0",2,NA,20
"3656","2017 Bleaching",-12.13950443,143.2764282,"12-006","0",2,NA,20
"3657","2017 Bleaching",-12.13950443,143.2764282,"12-006","0",2,NA,20
"3658","2017 Bleaching",-12.14226151,143.3746796,"12-007","0",2,NA,20
"3659","2017 Bleaching",-12.14226151,143.3746796,"12-007","0",1,NA,5
"3660","2017 Bleaching",-12.14226151,143.3746796,"12-007","0",1,NA,5
"3661","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3662","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3663","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3664","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3665","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3666","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",2,NA,20
"3667","2017 Bleaching",-12.14468956,143.8108673,"12-043b","0",1,NA,5
"3668","2017 Bleaching",-12.17167664,143.8051605,"12-046","0",3,NA,45
"3669","2017 Bleaching",-12.17167664,143.8051605,"12-046","0",2,NA,20
"3670","2017 Bleaching",-12.17167664,143.8051605,"12-046","0",2,NA,20
"3671","2017 Bleaching",-12.17167664,143.8051605,"12-046","0",2,NA,20
"3672","2017 Bleaching",-12.19409657,143.7805939,"12-048","0",2,NA,20
"3673","2017 Bleaching",-12.19409657,143.7805939,"12-048","0",1,NA,5
"3674","2017 Bleaching",-12.19409657,143.7805939,"12-048","0",1,NA,5
"3675","2017 Bleaching",-12.19409657,143.7805939,"12-048","0",1,NA,5
"3676","2017 Bleaching",-12.19409657,143.7805939,"12-048","0",1,NA,5
"3677","2017 Bleaching",-12.20841408,143.7943115,"12-051","0",2,NA,20
"3678","2017 Bleaching",-12.20841408,143.7943115,"12-051","0",2,NA,20
"3679","2017 Bleaching",-12.20841408,143.7943115,"12-051","0",2,NA,20
"3680","2017 Bleaching",-12.20841408,143.7943115,"12-051","0",1,NA,5
"3681","2017 Bleaching",-12.20841408,143.7943115,"12-051","0",1,NA,5
"3682","2017 Bleaching",-12.22263622,143.8191986,"12-053","0",4,NA,80
"3683","2017 Bleaching",-12.22263622,143.8191986,"12-053","0",3,NA,45
"3684","2017 Bleaching",-12.22263622,143.8191986,"12-053","0",2,NA,20
"3685","2017 Bleaching",-12.22263622,143.8191986,"12-053","0",1,NA,5
"3686","2017 Bleaching",-12.22263622,143.8191986,"12-053","0",1,NA,5
"3687","2017 Bleaching",-12.24046326,143.8742218,"12-054","0",4,NA,80
"3688","2017 Bleaching",-12.27168751,143.2997589,"12-014","0",3,NA,45
"3689","2017 Bleaching",-12.27168751,143.2997589,"12-014","0",2,NA,20
"3690","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",4,NA,80
"3691","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",3,NA,45
"3692","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",3,NA,45
"3693","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",3,NA,45
"3694","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",2,NA,20
"3695","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",2,NA,20
"3696","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",1,NA,5
"3697","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",1,NA,5
"3698","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",1,NA,5
"3699","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",1,NA,5
"3700","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",1,NA,5
"3701","2017 Bleaching",-12.28798294,143.8982544,"12-056","0",0,NA,0
"3702","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",2,NA,20
"3703","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",2,NA,20
"3704","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",1,NA,5
"3705","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",2,NA,20
"3706","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",2,NA,20
"3707","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",2,NA,20
"3708","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",1,NA,5
"3709","2017 Bleaching",-12.31373787,143.4333649,"12-016a","0",1,NA,5
"3710","2017 Bleaching",-12.34038258,143.8270416,"12-058","0",3,NA,45
"3711","2017 Bleaching",-12.34038258,143.8270416,"12-058","0",2,NA,20
"3712","2017 Bleaching",-12.34038258,143.8270416,"12-058","0",2,NA,20
"3713","2017 Bleaching",-12.34038258,143.8270416,"12-058","0",1,NA,5
"3714","2017 Bleaching",-12.34038258,143.8270416,"12-058","0",1,NA,5
"3715","2017 Bleaching",-12.3640871,143.7912293,"12-059","0",3,NA,45
"3716","2017 Bleaching",-12.3640871,143.7912293,"12-059","0",2,NA,20
"3717","2017 Bleaching",-12.3640871,143.7912293,"12-059","0",2,NA,20
"3718","2017 Bleaching",-12.3640871,143.7912293,"12-059","0",1,NA,5
"3719","2017 Bleaching",-12.3640871,143.7912293,"12-059","0",1,NA,5
"3720","2017 Bleaching",-12.38443565,143.7570648,"12-061","0",2,NA,20
"3721","2017 Bleaching",-12.38443565,143.7570648,"12-061","0",2,NA,20
"3722","2017 Bleaching",-12.38443565,143.7570648,"12-061","0",2,NA,20
"3723","2017 Bleaching",-12.38443565,143.7570648,"12-061","0",2,NA,20
"3724","2017 Bleaching",-12.41181946,143.7471161,"12-062","0",2,NA,20
"3725","2017 Bleaching",-12.41181946,143.7471161,"12-062","0",2,NA,20
"3726","2017 Bleaching",-12.41181946,143.7471161,"12-062","0",2,NA,20
"3727","2017 Bleaching",-12.41181946,143.7471161,"12-062","0",1,NA,5
"3728","2017 Bleaching",-12.43705273,143.7512817,"12-068","0",2,NA,20
"3729","2017 Bleaching",-12.43705273,143.7512817,"12-068","0",2,NA,20
"3730","2017 Bleaching",-12.43705273,143.7512817,"12-068","0",2,NA,20
"3731","2017 Bleaching",-12.43705273,143.7512817,"12-068","0",1,NA,5
"3732","2017 Bleaching",-12.4656105,143.7627258,"12-069","0",2,NA,20
"3733","2017 Bleaching",-12.4656105,143.7627258,"12-069","0",2,NA,20
"3734","2017 Bleaching",-12.4656105,143.7627258,"12-069","0",2,NA,20
"3735","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",2,NA,20
"3736","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",2,NA,20
"3737","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",1,NA,5
"3738","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",1,NA,5
"3739","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",1,NA,5
"3740","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",2,NA,20
"3741","2017 Bleaching",-12.473526,143.4760895,"12-027a","0",1,NA,5
"3742","2017 Bleaching",-12.483531,143.7587128,"12-070","0",1,NA,5
"3743","2017 Bleaching",-12.48882198,143.7713776,"12-071","0",1,NA,5
"3744","2017 Bleaching",-12.48882198,143.7713776,"12-071","0",1,NA,5
"3745","2017 Bleaching",-12.48882198,143.7713776,"12-071","0",1,NA,5
"3746","2017 Bleaching",-12.53452587,143.7937164,"12-094","0",2,NA,20
"3747","2017 Bleaching",-12.53452587,143.7937164,"12-094","0",2,NA,20
"3748","2017 Bleaching",-12.53452587,143.7937164,"12-094","0",1,NA,5
"3749","2017 Bleaching",-12.53452587,143.7937164,"12-094","0",1,NA,5
