FID,PIXEL_ID,LONG,LAT,REEF_ID,REEF_NAME,Hs4MW_1985,Hs4MW_1986,Hs4MW_1987,Hs4MW_1988,Hs4MW_1989,Hs4MW_1990,Hs4MW_1991,Hs4MW_1992,Hs4MW_1993,Hs4MW_1994,Hs4MW_1995,Hs4MW_1996,Hs4MW_1997,Hs4MW_1998,Hs4MW_1999,Hs4MW_2000,Hs4MW_2001,Hs4MW_2002,Hs4MW_2003,Hs4MW_2004,Hs4MW_2005,Hs4MW_2006,Hs4MW_2007,Hs4MW_2008,Hs4MW_2009,Hs4MW_2010,Hs4MW_2011,Hs4MW_2012,Hs4MW_2013,Hs4MW_2014,Hs4MW_2015,Hs4MW_2016,Hs4MW_2017
14987,14988,149.56,-21.99,21-378,Aquila Reef (21-378),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4
14988,14989,149.57,-21.99,21-378,Aquila Reef (21-378),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4
14989,14990,149.67,-21.99,21-379,Avoid Reef (21-379),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,3
14990,14991,149.85,-21.99,21-383,Race Rocks Reef (21-383),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14991,14992,149.86,-21.99,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14992,14993,149.87,-21.99,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14993,14994,149.88,-21.99,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14994,14995,149.89,-21.99,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14995,14996,149.90,-21.99,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
14996,14997,152.22,-21.99,21-555,U/N Reef (21-555),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
14997,14998,152.23,-21.99,21-555,U/N Reef (21-555),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
14998,14999,152.32,-21.99,21-746,U/N Reef (21-746),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0
14999,15000,152.35,-21.99,21-554,U/N Reef (21-554),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0
15000,15001,152.36,-21.99,21-554,U/N Reef (21-554),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0
15001,15002,152.63,-21.99,22-101,U/N Reef (22-101),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15002,15003,152.65,-21.99,21-588,Wade Reef (21-588),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15003,15004,149.85,-22.00,21-380,Park Shoal (21-380),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
15004,15005,149.88,-22.00,22-003a,Wild Duck Island Reef (No 1) (22-003a),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
15005,15006,152.46,-22.00,22-084,U/N Reef (22-084),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15006,15007,152.47,-22.00,22-084,U/N Reef (22-084),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15007,15008,152.62,-22.00,22-101,U/N Reef (22-101),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15008,15009,152.63,-22.00,22-101,U/N Reef (22-101),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15009,15010,152.66,-22.00,22-102,Chinaman Reef (22-102),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15010,15011,150.16,-22.01,22-033,Danger Reef (22-033),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,0
15011,15012,152.18,-22.01,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15012,15013,152.19,-22.01,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15013,15014,152.34,-22.01,22-085,U/N Reef (22-085),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15014,15015,152.35,-22.01,22-085,U/N Reef (22-085),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15015,15016,152.62,-22.01,22-101,U/N Reef (22-101),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15016,15017,152.63,-22.01,22-101,U/N Reef (22-101),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15017,15018,152.65,-22.01,22-102,Chinaman Reef (22-102),0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15018,15019,152.66,-22.01,22-102,Chinaman Reef (22-102),0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15019,15020,152.72,-22.01,22-103,Half Moon Reef (22-103),0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15020,15021,152.16,-22.02,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15021,15022,152.17,-22.02,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15022,15023,152.18,-22.02,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15023,15024,152.19,-22.02,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15024,15025,152.27,-22.02,22-087,U/N Reef (22-087),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
15025,15026,152.28,-22.02,22-087,U/N Reef (22-087),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
15026,15027,152.29,-22.02,22-087,U/N Reef (22-087),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
15027,15028,152.34,-22.02,22-085,U/N Reef (22-085),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15028,15029,152.35,-22.02,22-085,U/N Reef (22-085),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15029,15030,152.36,-22.02,22-085,U/N Reef (22-085),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15030,15031,152.44,-22.02,22-086,Wilson Reef (22-086),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15031,15032,152.45,-22.02,22-086,Wilson Reef (22-086),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15032,15033,152.52,-22.02,22-841,U/N Reef (22-841),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15033,15034,152.54,-22.02,22-842,U/N Reef (22-842),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15034,15035,152.59,-22.02,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15035,15036,152.60,-22.02,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15036,15037,152.72,-22.02,22-103,Half Moon Reef (22-103),0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15037,15038,149.84,-22.03,22-005,Infelix Islets Reef (22-005),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,0,0
15038,15039,149.97,-22.03,22-009,Barren Island Reef (22-009),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6,0,0
15039,15040,150.10,-22.03,22-035,Two Round Rocks Reef (22-035),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,7,0,0
15040,15041,150.65,-22.03,22-070,Rothbury Reef (22-070),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,9,0,0
15041,15042,152.07,-22.03,22-089,U/N Reef (22-089),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,0
15042,15043,152.10,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0
15043,15044,152.11,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0
15044,15045,152.13,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0
15045,15046,152.14,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0
15046,15047,152.15,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15047,15048,152.17,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15048,15049,152.18,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15049,15050,152.19,-22.03,22-088a,U/N Reef (22-088a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,0
15050,15051,152.28,-22.03,22-087,U/N Reef (22-087),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
15051,15052,152.43,-22.03,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15052,15053,152.44,-22.03,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15053,15054,152.59,-22.03,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15054,15055,152.60,-22.03,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15055,15056,152.61,-22.03,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15056,15057,152.62,-22.03,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15057,15058,152.42,-22.04,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15058,15059,152.43,-22.04,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15059,15060,152.44,-22.04,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15060,15061,152.57,-22.04,22-104b,Horseshoe Reef (No 2) (22-104b),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15061,15062,152.58,-22.04,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15062,15063,152.59,-22.04,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15063,15064,152.60,-22.04,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15064,15065,152.61,-22.04,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15065,15066,152.74,-22.04,22-851,U/N Reef (22-851),0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
15066,15067,152.41,-22.05,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0
15067,15068,152.42,-22.05,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15068,15069,152.43,-22.05,22-090,Chesterman Reef (22-090),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15069,15070,152.51,-22.05,22-105,U/N Reef (22-105),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15070,15071,152.54,-22.05,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15071,15072,152.55,-22.05,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15072,15073,152.56,-22.05,22-104b,Horseshoe Reef (No 2) (22-104b),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15073,15074,152.57,-22.05,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15074,15075,152.58,-22.05,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15075,15076,152.59,-22.05,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15076,15077,149.93,-22.06,22-013,Obstruction Shoals (22-013),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0
15077,15078,152.37,-22.06,22-834,U/N Reef (22-834),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15078,15079,152.38,-22.06,22-834,U/N Reef (22-834),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0
15079,15080,152.39,-22.06,22-834,U/N Reef (22-834),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0
15080,15081,152.47,-22.06,22-839,U/N Reef (22-839),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15081,15082,152.50,-22.06,22-105,U/N Reef (22-105),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15082,15083,152.51,-22.06,22-105,U/N Reef (22-105),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15083,15084,152.54,-22.06,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15084,15085,152.55,-22.06,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15085,15086,152.56,-22.06,22-104a,Horseshoe Reef (No 1) (22-104a),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15086,15087,152.63,-22.06,22-108,Ron Isbel Reef (22-108),0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15087,15088,152.64,-22.06,22-108,Ron Isbel Reef (22-108),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15088,15089,152.67,-22.06,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15089,15090,152.68,-22.06,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15090,15091,152.69,-22.06,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15091,15092,152.30,-22.07,22-829,U/N Reef (22-829),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5,0,0,0,0
15092,15093,152.37,-22.07,22-834,U/N Reef (22-834),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15093,15094,152.52,-22.07,22-111,U/N Reef (22-111),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15094,15095,152.62,-22.07,22-108,Ron Isbel Reef (22-108),0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15095,15096,152.63,-22.07,22-108,Ron Isbel Reef (22-108),0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15096,15097,152.64,-22.07,22-108,Ron Isbel Reef (22-108),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15097,15098,152.67,-22.07,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15098,15099,152.68,-22.07,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15099,15100,152.33,-22.08,22-832,U/N Reef (22-832),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15100,15101,152.34,-22.08,22-832,U/N Reef (22-832),0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0
15101,15102,152.47,-22.08,22-092,U/N Reef (22-092),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15102,15103,152.48,-22.08,22-092,U/N Reef (22-092),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15103,15104,152.52,-22.08,22-111,U/N Reef (22-111),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15104,15105,152.60,-22.08,22-112,U/N Reef (22-112),0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15105,15106,152.66,-22.08,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15106,15107,152.67,-22.08,22-109,Sanctuary Reef (22-109),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15107,15108,152.26,-22.09,22-094,Herald No 1 (22-094),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0
15108,15109,152.49,-22.09,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15109,15110,152.50,-22.09,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15110,15111,152.51,-22.09,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15111,15112,152.59,-22.09,22-112,U/N Reef (22-112),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15112,15113,152.65,-22.09,22-113,U/N Reef (22-113),0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15113,15114,152.74,-22.09,22-116,Hook Reef (22-116),0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15114,15115,152.75,-22.09,22-116,Hook Reef (22-116),0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
15115,15116,152.26,-22.10,22-094,Herald No 1 (22-094),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,0,0,0,0
15116,15117,152.36,-22.10,22-095,U/N Reef (22-095),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0
15117,15118,152.37,-22.10,22-095,U/N Reef (22-095),0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0
15118,15119,152.48,-22.10,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0
15119,15120,152.49,-22.10,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15120,15121,152.50,-22.10,22-093,Abrahams Reef (22-093),0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15121,15122,152.53,-22.10,22-115,U/N Reef (22-115),0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15122,15123,152.54,-22.10,22-115,U/N Reef (22-115),0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
15123,15124,152.63,-22.10,22-114,U/N Reef (22-114),0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
15124,15125,152.73,-22.10,22-116,Hook Reef (22-116),0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
